species,family,growth_form,leaf_habit,leaf_type,location,biomes,data_contributor,lma_disc,lma_leaf,ld_disc,ld_leaf,lt,lt_disc,la,lma_ratio,ld_ratio
Pometia tomentosa,Sapindaceae,tree,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,74.53188339559553,81.87767972333333,0.6160439808333333,0.6537450093333333,0.125388889,0.1145,88.26766666666667,1.0985591131348211,1.0611985989198387
Pseuduvaria trimera,Annonaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,73.33937326044615,75.33376751333333,0.43499592266666665,0.47036567766666665,0.1600555555,0.1595555555,72.9675,1.0271940454931976,1.081310543747564
Pterospermum menglunense,Malvaceae,tree,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,89.04075668832155,97.78799108666666,0.2802288645,0.33060809466666663,0.2958888888333333,0.2961666668333333,27.643,1.0982385451750365,1.1797788755864107
Sargentodoxa cuneata,Lardizabalaceae,liana,deciduous,compound,Mengla_Bubeng,TRF,Chen Yajun,76.0225210671826,81.0501093,0.2624876205,0.28484915391666665,0.2974722221666667,0.29055555558333335,60.52125,1.0661328796025382,1.0851908115669273
Semecarpus reticulatus,Anacardiaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,95.202059052671,108.64735650333333,0.3431893696666667,0.3877250885,0.2794444443333333,0.26155555566666666,62.566833333333335,1.1412290614767444,1.1297701000371603
Sloanea tomentosa,Elaeocarpaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,88.24574994097878,91.41216524833334,0.353247643,0.3652820795,0.2513888888333333,0.24216666666666667,64.5025,1.0358817881821203,1.0340679881054438
Stixis suaveolens,Capparaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,51.47668746822131,83.51577923333333,0.2302903885,0.40004560733333333,0.2085555555,0.21122222216666667,82.80499999999999,1.6224000288458942,1.737135492015262
Strychnos angustiflora,Loganiaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,64.79305063286557,65.78184290333334,0.3334360728333333,0.3597860315,0.18311111116666667,0.18305555566666667,34.379,1.0152607765927018,1.0790255188731113
Symplocos cochinchinensis,Symplocaceae,tree,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,108.31967053047956,135.67746651166667,0.3460086748333333,0.43469749766666665,0.31105555566666665,0.29511111116666666,69.07316666666667,1.2525653544476858,1.2563196511649695
Tetracera sarmentosa,Dilleniaceae,liana,evergreen,single,Mengla_Bubeng,TRF,Chen Yajun,46.11039186181604,54.112626784999996,0.19112772466666667,0.23764105416666667,0.2275,0.227111111,80.93266666666666,1.1735451511053108,1.2433625450264782
Uncaria laevigata,Rubiaceae,liana,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,69.76184286029874,75.16579348,0.3771303968333333,0.411733437,0.18238888883333335,0.17483333316666666,65.957,1.0774628421230632,1.09175351670727
Uncaria macrophylla,Rubiaceae,liana,deciduous,single,Mengla_Bubeng,TRF,Chen Yajun,93.41329386231526,96.50598043666666,0.273902794,0.2961921891666667,0.3254444445,0.32083333333333336,64.65866666666666,1.033107563671931,1.081377027379526
Abelia_serrata,Caprifoliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,65.80738587,66.78704087,NA,0.31836882238862124,0.2085,NA,6.393884365333333,1.0148867028685087,NA
Acer_morifolium,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,82.12395063666666,90.28344464333333,NA,0.4052629066155712,0.22416666666666665,NA,56.4756,1.0993558388680782,NA
Acer_rufinerve,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,62.779197823333334,60.731354986666666,NA,0.23034508880840884,0.28900000000000003,NA,73.23305555666667,0.9673802325026597,NA
Acer_sieboldianum,Sapindaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,70.346484845,72.3847001475,NA,0.3683084097546958,0.19725,NA,34.2675,1.0289739467009753,NA
Actinidia_arguta,Actinidiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,41.15110209,71.58119658,NA,0.36897524010309274,0.194,NA,46.956,1.7394721634294872,NA
Actinidia_rufa,Actinidiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,72.14599673333333,76.1395701425,NA,0.2908584221307725,0.260375,NA,52.326458335,1.0553540541400759,NA
Actinodaphne_acuminata,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,96.7662054,119.9940064,NA,0.3835675354315199,0.31833333333333336,NA,27.66684285666667,1.240040424278123,NA
Actinodaphne_coreana,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,79.18276729,90.3440416,NA,0.3979913726872247,0.227,NA,14.039,1.1409558505213995,NA
Adina_pilulifera,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,92.44567921,93.12838905,NA,0.3833119945703706,0.24316666666666667,NA,16.469125,1.0073849837638074,NA
Alnus_firma,Betulaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,101.48567998,105.72143477333333,NA,0.38615357981267123,0.2931666666666667,NA,13.830694446666666,1.04173746280429,NA
Alnus_sieboldiana,Betulaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,79.25916166,92.95819636,NA,0.25573093909215955,0.3635,NA,37.5685,1.172838501103066,NA
Ampelopsis_cantoniensis,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,62.76222129,62.81239713666667,NA,0.20645382049773484,0.6735,NA,15.58567037,1.0007994593823382,NA
Ampelopsis_glandulosa_var_heterophylla,Vitaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,51.51527198,55.5650431725,NA,0.291658166565045,0.193625,NA,57.3587125,1.078613021670006,NA
Anodendron_affine,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,93.64931499400001,100.723771674,NA,0.24828559663484867,0.4089,NA,22.611710000000002,1.075542001353168,NA
Aralia_elata,Araliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,34.9631579,49.95334182,NA,0.2684621837882497,0.1905,NA,18.586313335,1.428742276738109,NA
Ardisia_crenata,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,66.03444692000001,80.92007984,NA,0.2802181434947121,0.28633333333333333,NA,21.913344443333333,1.225422239668847,NA
Ardisia_quinquegona,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,61.565376119999996,69.71844052,NA,0.2754338632826002,0.255,NA,27.23297222,1.1324293769294689,NA
Ardisia_sieboldii,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,98.6355525325,102.87734545000001,NA,0.30399578836478364,0.56025,NA,20.287781250000002,1.0430047057941136,NA
Aria_alnifolia,Rosaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,67.64721701,80.70848621,NA,0.2924220514855072,0.276,NA,20.2234,1.19307918015414,NA
Aucuba_japonica_var_ovoidea,Garryaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,58.148850010000004,71.38779735666667,NA,0.22272196080143564,0.32166666666666666,NA,45.91191666666666,1.2276734164887169,NA
Berchemia_racemosa_var_luxurians,Rhamnaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,54.27820179,62.59117309,NA,0.3477287393888889,0.18,NA,18.3945,1.1531548766512665,NA
Blastus_cochinchinensis,Melastomataceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,37.153129916666664,43.268797766666665,NA,0.16461651653980325,0.2648333333333333,NA,34.8617,1.1646070698139634,NA
Bredia_hirsuta,Melastomataceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,24.879100705,30.9845752,NA,0.1166800273628358,0.26316666666666666,NA,16.99838889,1.2454057551112758,NA
Buddleja_curviflora,Scrophulariaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,72.784738575,88.14675583666667,NA,0.30311665844228086,0.29983333333333334,NA,37.568777776666664,1.2110609663842797,NA
Buxus_microphylla_var_japonica,Buxaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,165.3089342,154.4039452,NA,0.3239306630384038,0.4265,NA,1.8704107145000002,0.9340326700866238,NA
Callicarpa_japonica_var_luxurians,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,57.440079993333335,62.67203068,NA,0.27333934155876716,0.2275,NA,54.55672222333333,1.0910853656066268,NA
Callicarpa_shikokiana,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,62.611554615,53.119158955,NA,0.20335952113701297,0.2925,NA,8.6650357145,0.8483922701110206,NA
Camellia_japonica,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,172.09954513333332,187.21851106666668,NA,0.4056541426096706,0.4613333333333333,NA,9.484337963,1.0878501214028196,NA
Camellia_sasanqua,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,147.78491394666668,152.25148456333335,NA,0.42226558920437113,0.355,NA,6.178481481333334,1.0302234544608428,NA
Carpinus_laxiflora,Betulaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,48.784173155000005,57.753596986666665,NA,0.3557524141271105,0.16666666666666669,NA,10.024111112333333,1.1838592980384943,NA
Castanopsis_sieboldii,Fagaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,141.75400263333333,151.90247226666668,NA,0.4162244036267233,0.3665,NA,8.332083333333333,1.071592120467905,NA
Celastrus_punctatus,Celastraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,84.83595087,67.8747166,NA,0.1920076848656294,0.3535,NA,7.443125,0.8000702049536654,NA
Cinnamomum_camphora,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,99.94930426666666,101.53321989666667,NA,0.4212510118335246,0.24033333333333334,NA,21.718533333333333,1.015847190149259,NA
Cinnamomum_daphnoides,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,195.6162795,227.13794213333333,NA,0.3952198567987722,0.5743333333333334,NA,6.2739777776666665,1.161140282975954,NA
Cinnamomum_tenuifolium,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,125.78333465,127.0806486,NA,0.37862899742943446,0.336,NA,13.606599405,1.0103138778567913,NA
Clerodendrum_trichotomum,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,56.00980757,66.967406635,NA,0.26937631391210004,0.2485,NA,159.14749999999998,1.1956371489279873,NA
Clerodendrum_trichotomum_var_fargesii,Verbenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,76.39437268,81.41935218,NA,0.3971675716097562,0.205,NA,18.226625,1.0657768278437023,NA
Clethra_barbinervis,Clethraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,71.51362109333334,83.01819638,NA,0.29353041436031757,0.2855,NA,21.206804763333334,1.1608725038779941,NA
Cleyera_japonica,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,162.40807015000001,168.349913375,NA,0.38356812623337055,0.439375,NA,9.47680654825,1.0365858865234474,NA
Cocculus_orbiculatus,Menispermaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,62.9234983,86.03840599,NA,0.28631749081530783,0.3005,NA,67.854,1.3673493736758753,NA
Cornus_kousa,Cornaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,58.69952611,66.73664637499999,NA,0.29320016018788597,0.24025000000000002,NA,14.65910606,1.1369196788733664,NA
Cornus_macrophylla,Cornaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,79.65386592,100.45922386666666,NA,0.4446555992969514,0.2275,NA,53.74673889,1.2611970895117939,NA
Crateva_formosensis,Brassicaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,93.112007905,99.960496675,NA,0.1775397485145042,1.04675,NA,53.137166664999995,1.0735510802966182,NA
Daphne_kiusiana,Thymelaeaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,57.311695005000004,65.790752845,NA,0.23706847682102905,0.29125,NA,7.861694444499999,1.1479463805643904,NA
Daphnimorpha_kudoi,Thymelaeaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,44.89442635,44.46157325,NA,0.15766515336879433,0.282,NA,12.16275,0.9903584222988963,NA
Daphniphyllum_macropodum,Daphniphyllaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,143.0272422,166.89736903333332,NA,0.32946150986915773,0.5071666666666667,NA,35.128025,1.1668921700941062,NA
Daphniphyllum_teijsmannii,Daphniphyllaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,121.5943765,163.7588476,NA,0.3778983036776949,0.4388333333333333,NA,25.567444443333333,1.346763331608514,NA
Debregeasia_orientalis,Urticaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,37.611496155,43.393389505,NA,0.16038082166684842,0.271,NA,29.87025,1.1537267575363754,NA
Dendropanax_trifidus,Araliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,63.48796783666667,98.26394219333334,NA,0.35162621625603036,0.2776666666666667,NA,100.8065,1.54775693003962,NA
Diospyros_japonica,Ebenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,98.97209292,124.45138153333333,NA,0.516326520198515,0.23550000000000001,NA,52.06883333333333,1.2574391210856628,NA
Diospyros_kaki,Ebenaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,118.71685515,129.33519625,NA,0.3776151929583025,0.346,NA,48.482583335,1.0894425739848281,NA
Diospyros_morrisiana,Ebenaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,92.62393274666667,97.30192119333333,NA,0.34159543485639005,0.2815,NA,12.8538,1.050505180550488,NA
Diplomorpha_pauciflora_var_yakusimensis,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,65.33416517333333,65.98818932333333,NA,0.3127733770137556,0.21366666666666667,NA,14.69827037,1.0100104462690362,NA
Distylium_racemosum,Hamamelidaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,211.1986095,207.014253075,NA,0.4111600717632417,0.501875,NA,5.44155,0.9801875758798497,NA
Elaeagnus_glabra,Elaeagnaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,110.69969014666667,119.93535921666667,NA,0.3553320566209811,0.3455,NA,10.542325397666666,1.0834299450862384,NA
Elaeagnus_macrophylla,Elaeagnaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,80.79978151,89.34387336,NA,0.2516728827042254,0.355,NA,19.8102,1.1057439969555185,NA
Elaeagnus_pungens,Elaeagnaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,136.97086606666667,152.45006703333334,NA,0.3422801279839682,0.44783333333333336,NA,11.147838096666666,1.113010900866558,NA
Elaeagnus_umbellata,Elaeagnaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,94.55925685666666,102.63047902333334,NA,0.36301279427748334,0.2833333333333333,NA,8.754999999999999,1.0853562351796087,NA
Elaeagnus_yakusimensis,Elaeagnaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,68.96714200666666,73.25384475333334,NA,0.2626195364179663,0.27799999999999997,NA,4.7855009803333335,1.0621557254939216,NA
Elaeocarpus_japonicus,Elaeocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,141.14284766666665,146.59749726666666,NA,0.3855209862569965,0.381,NA,14.55785,1.0386463054286825,NA
Elaeocarpus_sylvestris_var_ellipticus,Elaeocarpaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,116.2255498,122.23046820666667,NA,0.4107871014609712,0.2955,NA,13.052811113333334,1.0516660787322571,NA
Erycibe_henryi,Convolvulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,56.12092666,82.565179735,NA,0.2633864410302103,0.30425,NA,43.051666665,1.4712012906559515,NA
Euonymus_japonicus,Celastraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,109.3903755,117.34441755,NA,0.3374921637669157,0.35325,NA,29.035125,1.0727124485462618,NA
Euonymus_yakushimensis,Celastraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,27.990049323333334,31.22043741,NA,0.22448631208883002,0.13899999999999998,NA,19.77205555666667,1.115412018369461,NA
Eurya_emarginata,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,154.76651080000002,170.66397676666668,NA,0.2611397369700889,0.6526666666666666,NA,3.2767148146666667,1.1027190306513432,NA
Eurya_japonica,Theaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,116.28921173666666,111.71574983333333,NA,0.32012759282077774,0.3453333333333333,NA,8.427447222333333,0.9606716578861176,NA
Euscaphis_japonica,Staphyleaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,92.28864634333333,103.95549478333334,NA,0.4031820686708611,0.25733333333333336,NA,17.356476853333334,1.1264169418695,NA
Fatsia_japonica,Araliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,50.3438916,69.34499101,NA,0.22923963970247935,0.3025,NA,139.42175,1.3774261147900613,NA
Ficus_erecta,Moraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,88.49014835999999,98.23941338,NA,0.2965118579672388,0.33616666666666667,NA,34.24652777666667,1.1101734509511452,NA
Ficus_microcarpa,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,87.554317295,101.795031,NA,0.3014146844541943,0.3425,NA,12.36466667,1.162650045651298,NA
Ficus_nipponica,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,134.21218041333333,146.9767289,NA,0.3215219771263085,0.46166666666666667,NA,9.074583333333333,1.0951072283257428,NA
Ficus_pumila,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,109.44767125000001,146.4387451,NA,0.3609032638382688,0.40049999999999997,NA,27.689625,1.337979542438186,NA
Ficus_superba_var_japonica,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,104.99982115333333,113.54933733333333,NA,0.4391389997446836,0.26016666666666666,NA,46.07513889,1.0814241023088502,NA
Ficus_thunbergii,Moraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,96.04682506,125.08107429999998,NA,0.2653080763693429,0.472,NA,7.556875,1.3022926496723075,NA
Firmiana_simplex,Malvaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,55.564173733333334,71.44534826333333,NA,0.2911299062386873,0.2465,NA,218.706,1.2858168035795476,NA
Frangula_crenata,Rhamnaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,66.542045088,69.95138757000001,NA,0.24575972094456275,0.294,NA,12.9902916664,1.0512359137368148,NA
Fraxinus_sieboldiana,Oleaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,75.01927396333333,77.61554775333333,NA,0.3843971856322571,0.19849999999999998,NA,10.3107,1.0346080900658805,NA
Gardenia_jasminoides,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,60.054465193333336,71.54651514666666,NA,0.3629252924039266,0.19633333333333333,NA,32.195444443333336,1.1913604578166999,NA
Glochidion_obovatum,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,115.01597220000001,119.1758515,NA,0.4350058003350471,0.2758333333333333,NA,8.618605555666667,1.0361678401741143,NA
Glochidion_zeylanicum,Euphorbiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,57.41037107,64.91290649,NA,0.3174225256234719,0.2045,NA,39.249,1.1306825801709628,NA
Helicia_cochinchinensis,Proteaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,90.36605462333334,93.10972721,NA,0.31823133477260723,0.2961666666666667,NA,21.823325,1.0303617613727072,NA
Hoya_carnosa,Apocynaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,127.18389812333334,122.10456721333334,NA,0.07276565337475067,1.7734999999999999,NA,41.0795,0.9600630977273991,NA
Hydrangea_grosseserrata,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,22.42174838333333,23.255912726666665,NA,0.11962250434898569,0.1955,NA,36.7335,1.0372033585014,NA
Hydrangea_paniculata,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,58.42896271,55.0308505625,NA,0.1880646915948483,0.302125,NA,75.0043541675,0.9418419908570717,NA
Hydrangea_petiolaris,Hydrangeaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,41.456679576666666,44.34388708666667,NA,0.17123967539634155,0.2821666666666667,NA,10.646022223333333,1.0696439642412903,NA
Idesia_polycarpa,Salicaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,85.14152836,117.97999056666666,NA,0.421609456162892,0.2841666666666667,NA,146.31511111,1.3856926559717992,NA
Ilex_goshiensis,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,140.02239686666667,141.46753486666665,NA,0.4015870041095776,0.35650000000000004,NA,4.27525,1.0103207631945916,NA
Ilex_integra,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,152.4449707,157.59194193333335,NA,0.31661752780957403,0.49883333333333335,NA,9.04398611,1.0337628142778301,NA
Ilex_pedunculosa,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,98.58269382666667,119.07769286666667,NA,0.4581274121557743,0.2595,NA,11.327166666666667,1.2078965206209054,NA
Ilex_rotunda,Aquifoliaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,108.86198103333334,113.47126125666666,NA,0.29490891194591895,0.38716666666666666,NA,15.291958333333334,1.042340587407848,NA
Illicium_anisatum,Schisandraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,98.00973601333334,110.81289006666667,NA,0.30610656947071824,0.359,NA,12.832935186666667,1.1306314512630824,NA
Kadsura_japonica,Schisandraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,61.679967680000004,69.97764105333333,NA,0.22448663743666308,0.3198333333333333,NA,22.68195,1.134527848918181,NA
Kalopanax_septemlobus,Araliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,81.91174404666667,99.5457083,NA,0.37736323631248325,0.26549999999999996,NA,76.06641666666667,1.2152800487716013,NA
Lagerstroemia_subcostata,Lythraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,64.93521678,72.15296695,NA,0.42820751899109794,0.1685,NA,16.886,1.1111530926962743,NA
Lagerstroemia_subcostata_var_fauriei,Lythraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,67.65146114333334,78.26496277333334,NA,0.47816931817588276,0.16966666666666666,NA,30.751938096666667,1.1568850317587842,NA
Lasianthus_fordii,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,42.07207869,49.304409013333334,NA,0.1666558106051925,0.30033333333333334,NA,20.32359444333333,1.1719033275399433,NA
Lasianthus_fordii_f_pubescens,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,45.0281165,52.64703968333333,NA,0.16874929584872392,0.32266666666666666,NA,29.07805,1.169203683732437,NA
Lasianthus_japonicus,Rubiaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,37.38231303333333,47.868039053333334,NA,0.20499547678918625,0.23616666666666666,NA,38.54983333333333,1.2804996579706027,NA
Ligustrum_japonicum,Oleaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,145.65435976666666,133.0258166,NA,0.3443945306557613,0.3993333333333333,NA,10.409583333333334,0.9132978704729666,NA
Lindera_erythrocarpa,Lauraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,75.75775291,79.53013505333334,NA,0.3331672362426007,0.23900000000000002,NA,11.439114813333333,1.049795327850008,NA
Lithocarpus_edulis,Fagaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,142.81503560000002,165.52413193333334,NA,0.37480458765947944,0.4415,NA,13.471608995333334,1.1590105428180373,NA
Litsea_cubeba,Lauraceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,66.12781781333334,61.84723494333333,NA,0.2917360507886917,0.21283333333333335,NA,21.379066666666667,0.9352680458610731,NA
Litsea_japonica,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,173.87359225,198.71584065,NA,0.4663291379425406,0.42774999999999996,NA,31.923083335,1.1428753387937207,NA
Lonicera_affinis,Caprifoliaceae,tree,semi-deciduous,NA,Yakushima,ST2,Onoda Yusuke,76.191522475,89.4368217525,NA,0.3278839841488799,0.26925,NA,17.4091208325,1.1738421657323628,NA
Lonicera_hypoglauca,Caprifoliaceae,tree,semi-deciduous,NA,Yakushima,ST2,Onoda Yusuke,41.32935562,37.3290103,NA,0.1890076470886076,0.1975,NA,6.219916667,0.9032081371705645,NA
Machilus_japonica,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,97.746599835,102.09685287,NA,0.38499035316304403,0.26816666666666666,NA,20.73828254,1.0445054154553037,NA
Machilus_thunbergii,Lauraceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,148.33240696666667,165.33030523333332,NA,0.49791344633433077,0.331,NA,17.74973611,1.114593288238668,NA
Maesa_japonica,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,53.23414537,70.647835245,NA,0.2359520730848534,0.2995,NA,19.680125,1.3271150453147587,NA
Maesa_tenera,Primulaceae,tree,evergreen,NA,Yakushima,ST2,Onoda Yusuke,69.34062561666667,67.13999849666666,NA,0.2910221200577323,0.22833333333333333,NA,41.10525,0.9682635237217839,NA
Mallotus_japonicus,Euphorbiaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,76.97581874333333,89.80909061666667,NA,0.3070147890287403,0.29233333333333333,NA,92.48011111333334,1.1667182250587596,NA
Melia_azedarach,Meliaceae,tree,deciduous,NA,Yakushima,ST2,Onoda Yusuke,74.96410026333334,80.73400749333334,NA,0.3701493887772494,0.218,NA,4.326527578,1.0769689385950276,NA
